x,Pdis
-29.08218521276344,-7.823946005855959
-28.08218521276344,-6.265801387809409
-27.08218521276344,-6.907655273981804
-26.08218521276344,
-25.08218521276344,
-24.08218521276344,
-23.08218521276344,
-22.08218521276344,
-21.08218521276344,
-20.08218521276344,
-19.08218521276344,
-18.08218521276344,
-17.08218521276344,
-16.08218521276344,
-15.082185212763441,
-14.082185212763441,
-13.082185212763441,
-12.082185212763441,
-11.082185212763441,-9.21024036697585
-10.082185212763441,
-9.082185212763441,
-8.082185212763441,
-7.0821852127634415,-8.517093186415904
-6.0821852127634415,-9.21024036697585
-5.0821852127634415,-8.11162807830774
-4.0821852127634415,-6.907655273981804
-3.0821852127634415,-5.318420068865223
-2.0821852127634415,-1.5031777116053764
-1.0821852127634415,-0.2643865098482589
