x,Pdis
-29.149863655969487,-8.111728083308073
-28.649863655969487,-8.517193191416238
-28.149863655969487,-7.824046010856292
-27.649863655969487,-7.824046010856292
-27.149863655969487,-7.600902459542082
-26.649863655969487,-9.210340371976182
-26.149863655969487,
-25.649863655969487,
-25.149863655969487,
-24.649863655969487,
-24.149863655969487,
-23.649863655969487,
-23.149863655969487,
-22.649863655969487,
-22.149863655969487,
-21.649863655969487,
-21.149863655969487,
-20.649863655969487,
-20.149863655969487,
-19.649863655969487,
-19.149863655969487,
-18.649863655969487,
-18.149863655969487,
-17.649863655969487,
-17.149863655969487,
-16.649863655969487,
-16.149863655969487,
-15.649863655969487,
-15.149863655969487,
-14.649863655969487,
-14.149863655969487,
-13.649863655969487,
-13.149863655969487,
-12.649863655969487,
-12.149863655969487,
-11.649863655969487,
-11.149863655969487,
-10.649863655969487,-9.210340371976182
-10.149863655969487,
-9.649863655969487,
-9.149863655969487,
-8.649863655969487,-9.210340371976182
-8.149863655969487,
-7.649863655969487,
-7.149863655969487,
-6.649863655969487,-8.517193191416238
-6.149863655969487,
-5.649863655969487,-8.517193191416238
-5.149863655969487,-8.111728083308073
-4.649863655969487,-7.824046010856292
-4.149863655969487,-7.600902459542082
-3.6498636559694866,-7.013115794639964
-3.1498636559694866,-5.952243833954701
-2.6498636559694866,-4.699480865459333
-2.1498636559694866,-2.756715373083491
-1.6498636559694866,-0.48645826731769626
-1.1498636559694866,-1.205974806996609
-0.6498636559694866,-5.115995809754082
