x,Pdis
-29.84301083652943,-8.517093186415904
-29.34301083652943,
-28.84301083652943,-9.21024036697585
-28.34301083652943,-8.11162807830774
-27.84301083652943,-6.812345094177479
-27.34301083652943,-7.264330217920536
-26.84301083652943,-9.21024036697585
-26.34301083652943,
-25.84301083652943,
-25.34301083652943,
-24.84301083652943,
-24.34301083652943,
-23.84301083652943,
-23.34301083652943,
-22.84301083652943,
-22.34301083652943,
-21.84301083652943,
-21.34301083652943,
-20.84301083652943,
-20.34301083652943,
-19.84301083652943,
-19.34301083652943,
-18.84301083652943,
-18.34301083652943,
-17.84301083652943,
-17.34301083652943,
-16.84301083652943,
-16.34301083652943,
-15.84301083652943,
-15.34301083652943,
-14.84301083652943,
-14.34301083652943,
-13.84301083652943,
-13.34301083652943,-9.21024036697585
-12.84301083652943,
-12.34301083652943,
-11.84301083652943,
-11.34301083652943,
-10.84301083652943,
-10.34301083652943,
-9.84301083652943,
-9.34301083652943,
-8.84301083652943,-9.21024036697585
-8.34301083652943,
-7.84301083652943,
-7.34301083652943,
-6.84301083652943,
-6.34301083652943,
-5.84301083652943,-9.21024036697585
-5.34301083652943,-9.21024036697585
-4.84301083652943,-7.418480897747794
-4.34301083652943,-9.21024036697585
-3.84301083652943,-8.517093186415904
-3.34301083652943,-6.502190165873639
-2.84301083652943,-5.40357787720553
-2.34301083652943,-3.9898845418975246
-1.8430108365294302,-1.1866879745715018
-1.3430108365294302,-0.4753584749283661
-0.8430108365294302,-3.105447134560864
