x,Pdis
-29.53218521276344,-9.21024036697585
-29.43218521276344,
-29.332185212763438,
-29.232185212763437,
-29.132185212763435,-9.21024036697585
-29.032185212763434,
-28.932185212763432,
-28.83218521276343,
-28.73218521276343,
-28.632185212763428,-8.517093186415904
-28.532185212763427,-8.11162807830774
-28.432185212763425,
-28.332185212763424,-8.517093186415904
-28.232185212763422,-8.11162807830774
-28.13218521276342,-8.11162807830774
-28.03218521276342,-8.517093186415904
-27.932185212763418,-8.517093186415904
-27.832185212763417,-8.517093186415904
-27.732185212763415,-8.517093186415904
-27.632185212763414,
-27.532185212763412,-9.21024036697585
-27.43218521276341,-7.823946005855959
-27.33218521276341,-9.21024036697585
-27.232185212763408,-9.21024036697585
-27.132185212763407,-9.21024036697585
-27.032185212763405,
-26.932185212763404,
-26.832185212763402,-9.21024036697585
-26.7321852127634,-9.21024036697585
-26.6321852127634,
-26.532185212763398,
-26.432185212763397,
-26.332185212763395,
-26.232185212763394,
-26.132185212763392,
-26.03218521276339,
-25.93218521276339,
-25.832185212763388,
-25.732185212763387,
-25.632185212763385,
-25.532185212763384,
-25.432185212763383,
-25.33218521276338,
-25.23218521276338,
-25.13218521276338,
-25.032185212763377,
-24.932185212763375,
-24.832185212763374,
-24.732185212763373,
-24.63218521276337,
-24.53218521276337,
-24.43218521276337,
-24.332185212763367,
-24.232185212763365,
-24.132185212763364,
-24.032185212763363,
-23.93218521276336,
-23.83218521276336,
-23.73218521276336,
-23.632185212763357,
-23.532185212763356,
-23.432185212763354,
-23.332185212763353,
-23.23218521276335,
-23.13218521276335,
-23.03218521276335,
-22.932185212763347,
-22.832185212763346,
-22.732185212763344,
-22.632185212763343,
-22.53218521276334,
-22.43218521276334,
-22.33218521276334,
-22.232185212763337,
-22.132185212763336,
-22.032185212763334,
-21.932185212763333,
-21.83218521276333,
-21.73218521276333,
-21.63218521276333,
-21.532185212763327,
-21.432185212763326,
-21.332185212763324,
-21.232185212763323,
-21.13218521276332,
-21.03218521276332,
-20.93218521276332,
-20.832185212763317,
-20.732185212763316,
-20.632185212763314,
-20.532185212763313,
-20.43218521276331,
-20.33218521276331,
-20.23218521276331,
-20.132185212763307,
-20.032185212763306,
-19.932185212763304,
-19.832185212763303,
-19.7321852127633,
-19.6321852127633,
-19.5321852127633,
-19.432185212763297,
-19.332185212763296,
-19.232185212763294,
-19.132185212763293,
-19.03218521276329,
-18.93218521276329,
-18.83218521276329,
-18.732185212763287,
-18.632185212763286,
-18.532185212763284,
-18.432185212763283,
-18.33218521276328,
-18.23218521276328,
-18.13218521276328,
-18.032185212763277,
-17.932185212763276,
-17.832185212763275,
-17.732185212763273,
-17.63218521276327,
-17.53218521276327,
-17.43218521276327,
-17.332185212763267,
-17.232185212763266,
-17.132185212763265,
-17.032185212763263,
-16.93218521276326,
-16.83218521276326,
-16.73218521276326,
-16.632185212763257,
-16.532185212763256,
-16.432185212763255,
-16.332185212763253,
-16.23218521276325,
-16.13218521276325,
-16.03218521276325,
-15.932185212763248,
-15.832185212763246,
-15.732185212763245,
-15.632185212763243,
-15.532185212763242,
-15.43218521276324,
-15.332185212763239,
-15.232185212763238,
-15.132185212763236,
-15.032185212763235,
-14.932185212763233,
-14.832185212763232,
-14.73218521276323,
-14.632185212763229,
-14.532185212763228,
-14.432185212763226,
-14.332185212763225,
-14.232185212763223,
-14.132185212763222,
-14.03218521276322,
-13.932185212763219,
-13.832185212763218,
-13.732185212763216,
-13.632185212763215,
