x,Pdis
-29.33218521276344,-8.517093186415904
-28.83218521276344,-8.517093186415904
-28.33218521276344,-6.812345094177479
-27.83218521276344,-7.130798825296013
-27.33218521276344,-7.130798825296013
-26.83218521276344,-8.517093186415904
-26.33218521276344,
-25.83218521276344,
-25.33218521276344,
-24.83218521276344,
-24.33218521276344,
-23.83218521276344,
-23.33218521276344,
-22.83218521276344,
-22.33218521276344,
-21.83218521276344,
-21.33218521276344,
-20.83218521276344,
-20.33218521276344,
-19.83218521276344,
-19.33218521276344,
-18.83218521276344,
-18.33218521276344,
-17.83218521276344,
-17.33218521276344,
-16.83218521276344,
-16.33218521276344,
-15.832185212763441,
-15.332185212763441,
-14.832185212763441,
-14.332185212763441,
-13.832185212763441,
-13.332185212763441,
-12.832185212763441,
-12.332185212763441,
-11.832185212763441,
-11.332185212763441,
-10.832185212763441,-9.21024036697585
-10.332185212763441,
-9.832185212763441,
-9.332185212763441,
-8.832185212763441,
-8.332185212763441,
-7.8321852127634415,
-7.3321852127634415,-9.21024036697585
-6.8321852127634415,-9.21024036697585
-6.3321852127634415,
-5.8321852127634415,-9.21024036697585
-5.3321852127634415,-9.21024036697585
-4.8321852127634415,-8.517093186415904
-4.3321852127634415,-7.600802454541749
-3.8321852127634415,-7.600802454541749
-3.3321852127634415,-6.812345094177479
-2.8321852127634415,-5.572654207249464
-2.3321852127634415,-4.116490166169087
-1.8321852127634415,-1.5792937860853904
-1.3321852127634415,-0.3309071921898212
-0.8321852127634415,-3.0077048497879266
