energy
-1.541126508040022
-2.131997742842832
-1.3237521635036744
-1.275148629990849
-1.5247126753917262
-1.5027362953189372
-1.2166804600977448
-1.797869522392837
-1.2954226083578155
-1.4808717546742396
-1.318230026567975
-1.679187274489277
-1.2595877536526174
-1.801848795463422
-1.6907525543946678
-1.7608686598004255
-1.7032073078589567
-1.4476036218856554
-1.4525752300985486
-1.174662772095967
-2.1303998871191894
-1.294076038793268
-1.286827710804281
-1.8139261634093105
-1.856548570414916
-1.498596800864756
-2.9003601908626977
-1.212035992145042
-1.146542550185546
-1.3565770263590307
-1.5736299630887192
-1.4699421206020402
-1.6749567463428703
-1.008590436519512
-1.581859170402761
-1.6894858089389222
-1.6551682506163805
-1.6358379007572228
-1.0402075683511718
-1.5709477268308223
-1.3621274888576393
-1.6772774974921751
-1.5986316042754076
-1.0406859875073986
-1.6752311971782812
-1.3560095310999047
-1.605234779582178
-1.5722529522650786
-1.0991556695865337
-1.618705273624032
-1.6260266662691742
-1.4563191836757903
-1.4775706334143421
-1.3492981955254888
-1.2787432094774913
-1.5828715211056101
-1.5912438512639815
-1.0898754466530882
-1.2178487121037516
-1.436665245544665
-1.502959655987857
-1.3973489534383532
-1.1710251608555005
-1.6949425325173466
-1.3237804884970605
-1.6182473510376993
-1.5287719166430367
-1.395784571377706
-0.9297949590823391
-1.6976842793892817
-1.5661028270574868
-1.7514771092381443
-1.5086635198018794
-1.0550271476226771
-1.4085628790036309
-1.5422418402676508
-1.4308519683353482
-1.5477773797068957
-1.6094308609905608
-1.8240784401808516
-1.4998722275735283
-1.4368343130969246
-1.76202017330608
-1.4739732754698842
-1.3808205561195972
-1.6747415485904225
-1.4042765333202447
-1.7622041672730893
-2.6254977845061354
-1.55883888238044
-1.4362734746519403
-1.5963613701142372
-1.255971770490692
-1.075715425504645
-1.2037128991569348
-1.2160065074037105
-1.5803212275597112
-1.3623381333953097
-1.4795106426328561
-1.2727194591320428
-1.7948814259722723
-1.2630894554381933
-1.302736163264883
-1.7652871835883
-1.3987631144661357
-1.1520558146251867
-1.549078649359481
-1.4245282978552458
-1.6069438038728332
-1.1210757473991988
-1.49369737031677
-1.8550342187277586
-1.9764860970737113
-1.364870455020817
-1.685824467396917
-1.3808104583466176
-1.6302416683400014
-1.0689844282639347
-1.7756875632598725
-1.152885964894051
-1.0735643916516742
-1.8555489958326685
-1.678043144442911
-1.468952393198463
-1.3338227779742646
-1.5908962490246887
-1.3275071472762445
-1.6956222228176423
-1.8663805800424365
-1.1698398434327029
-1.6528922247290505
-1.6441153732566125
-1.5546925885507548
-1.3189745905288675
-0.9924395883323753
-2.204061712894829
-1.5233650115718762
-1.4444411718873607
-1.3469112957914513
-1.2445977223023754
-1.8001806866356658
-1.710416200462143
-1.168255783321743
-1.6786070848128625
-1.3383379147628116
-1.6506607148087233
-1.5448321019163638
-1.4941512504999415
-1.6671947387600468
-1.504345884022585
-1.525347940299341
-1.0650484702416785
-1.5993542458278496
-1.091238596574295
-1.9316193453350314
-1.3555184476850206
-1.6045308930685216
-1.5435466278677126
-1.5336406738534052
-1.630522030262946
-1.7813389491301745
-2.5792461892854894
-1.3386719459955598
-1.2205215787319608
-1.36568776133766
-1.8058577813046859
-1.49390984998107
-1.4471671591632278
-1.3248281220767666
-1.3874042011518402
-1.6059424689444155
-1.5586703863444076
-1.7219186937788804
-1.3188154556393161
-1.494368524161655
-1.3968928452576233
-1.427654717496245
-1.2732242429929512
-2.758483007223743
-1.4442401653459653
-1.2875141745975323
-1.224322404700163
-1.4693367993298454
-1.3848845234433305
-1.1352421570491806
-1.5897662607894247
-1.5136485475793977
-1.5545057687674129
-1.5274974517483302
-1.2002721632987337
-1.7384419720375028
-2.404143801778041
-1.5874708696790651
-1.2363796542440706
-1.7947743273050967
-1.1391556971548584
-1.479773087887479
-1.33153354617409
-1.4134120167662665
-1.5484462415408755
-1.4932989364491784
-0.9302536068808872
-1.6249168864112287
-1.4756740074009043
-1.4685400622166318
-1.6493137570840466
-1.7793693135731823
-1.4941902932999584
-1.7707899950836263
-1.550561336013619
-1.6492418497665629
-1.3366357485350902
-1.452138970589154
-1.535555173053811
-1.4626593477170775
-1.302158061946594
-1.0581656273630282
-1.6763275472474122
-1.2475949789444074
-1.4524527214251586
-1.6402255025576846
-1.7829109901320788
-1.7830342036274474
-1.3204592166204807
