x,Pdis
-29.30532876407765,-7.264430222920869
-28.30532876407765,-6.3771270279199666
-27.30532876407765,
-26.30532876407765,-8.517193191416238
-25.30532876407765,
-24.30532876407765,
-23.30532876407765,
-22.30532876407765,
-21.30532876407765,
-20.30532876407765,
-19.30532876407765,
-18.30532876407765,
-17.30532876407765,
-16.30532876407765,
-15.30532876407765,
-14.30532876407765,
-13.30532876407765,
-12.30532876407765,
-11.30532876407765,
-10.30532876407765,
-9.30532876407765,
-8.30532876407765,
-7.30532876407765,
-6.30532876407765,
-5.30532876407765,-9.210340371976182
-4.30532876407765,-8.111728083308073
-3.3053287640776503,-6.2659013928097425
-2.3053287640776503,-3.2941383093687477
-1.3053287640776503,-0.04363845702982949
-0.3053287640776503,-7.264430222920869
