x2-x1,corr,error
1.0,4.618394577085303,
2.0,2.346448630400096,
3.0,2.297539331339238,
4.0,1.523848980316016,
5.0,1.543815428043502,
6.0,1.073009117579923,
7.0,1.1515015677147575,
8.0,0.8686064304872283,
9.0,0.9245003178284104,
10.0,0.5441397590255057,0.011083903946545515
11.0,0.5229842144803966,0.022844227105383082
12.0,0.45979240616422823,0.011470200919688601
13.0,0.44936040656841725,0.022089593569519523
14.0,0.4015791638766329,0.011362702097986763
15.0,0.3979827677363557,0.022693633759952436
16.0,0.36400937799801275,0.011710874600189096
