x2-x1,corr,error
1.0,4.9908444919865484,
2.0,3.2661642196626532,
3.0,3.095816319862762,
4.0,2.5574176247953186,
5.0,2.4961652154440346,
6.0,2.182599650406923,
7.0,2.1158236410074145,
8.0,1.899642625610643,
9.0,1.8662189651012207,
10.0,1.389114291177874,0.015520426531770647
11.0,1.3329473345204046,0.017919069829233764
12.0,1.268858141708579,0.015544355679394778
13.0,1.2275770658528307,0.01768151533275152
14.0,1.1812304894189223,0.015798399111760196
15.0,1.1508501352677045,0.018650409889817057
16.0,1.1144862459654545,0.016262342783645606
17.0,1.091992684165435,0.018918859241283805
18.0,1.0629437788104348,0.016467627380536906
19.0,1.0467207340921887,0.01904439650212253
20.0,1.0255050850385174,0.0170673949961979
21.0,1.0145899581346596,0.020132154689746724
22.0,0.9980684942350874,0.01806947702075278
23.0,0.9905346087731979,0.021197036404126186
24.0,0.9780249210090116,0.019074271917924435
