x2-x1,corr,error
1.0,4.462826664757657,
2.0,2.917944184703859,
3.0,2.5631952588514793,
4.0,2.1975513701415443,
5.0,2.0174388353241888,
6.0,1.8192097206539137,
7.0,1.6777692771532215,
8.0,1.5683595784742352,
9.0,1.4891157686741543,
10.0,1.4054662453742957,0.0027157570573087568
11.0,1.3557382214256095,0.0028358015551935042
12.0,1.300643743510651,0.002643237725483453
13.0,1.2669825170087077,0.0028311850196033224
14.0,1.2291850736910224,0.0028129087441998357
15.0,1.2076584426761707,0.002967885320202035
16.0,1.1823415473541876,0.0030173850558306656
17.0,1.1716984655894613,0.0032863994606681115
18.0,1.1563033211309206,0.003281489683662068
19.0,1.1540969526778777,0.0035332411567287137
20.0,1.1472881279720495,0.0036022261784739358
