x2-x1,corr,error
1.0,4.426816593071695,
2.0,2.8853113337474836,
3.0,2.5380615727788,
4.0,2.1486780977768944,
5.0,1.9567228407691037,
6.0,1.7628299195119785,
7.0,1.613873006937551,
8.0,1.509204141065474,
9.0,1.424311612563516,
10.0,1.324249421770217,0.0018905427319064365
11.0,1.264087031077118,0.0019502582494480302
12.0,1.1997917281261268,0.0019250603801463128
13.0,1.1547047888812656,0.002008506945857416
14.0,1.105702960592625,0.0019857076734839142
15.0,1.0712982572761545,0.001997209695947643
16.0,1.0338618410787677,0.001864920499511002
17.0,1.0068090706359107,0.0018829015521503489
18.0,0.9766579129866374,0.0018418245529543064
19.0,0.9557876166737014,0.0018021775992790785
20.0,0.9321131691667813,0.0017800463127936772
21.0,0.9154862724497376,0.0016791365323695349
22.0,0.8972147931127201,0.0016323154787671037
23.0,0.8848126975380075,0.0018167527623562725
24.0,0.8702163663118588,0.0018391952759623206
25.0,0.8613526733486921,0.0017896483773416872
26.0,0.8507191029581503,0.001749003711007689
27.0,0.8448849947522027,0.0019085726287912659
28.0,0.8372983281591432,0.001994946480673221
29.0,0.8344274424246233,0.002090918368920617
30.0,0.8297034771998327,0.0021116425452658164
31.0,0.8289900034168484,0.001982300012616327
32.0,0.8263283493564275,0.001780596854695558
