x2-x1,corr,error
1.0,4.992658007737875,
2.0,3.2653916039742445,
3.0,3.095331653433456,
4.0,2.5484477387413125,
5.0,2.478385834034782,
6.0,2.1700371355465133,
7.0,2.097767829601359,
8.0,1.874306827989858,
9.0,1.8375869293241882,
10.0,1.3516226470237163,0.01119514511645763
11.0,1.2917022675063248,0.012633055865403168
12.0,1.2259577408045255,0.011326507924069194
13.0,1.1809509757015493,0.012552621649732356
14.0,1.1315220916107946,0.01152741333077683
15.0,1.0963888931368644,0.012925109213455188
16.0,1.0572628522715657,0.011651196785752188
17.0,1.0299746232125087,0.01319097323784209
18.0,0.9981858685386563,0.012052997606506027
19.0,0.9765532717809958,0.013608049626765028
20.0,0.9504723737163268,0.012571383945223507
21.0,0.9322201755933501,0.013676436430144283
22.0,0.9106955431347374,0.01244331277587076
23.0,0.8963259803329835,0.013691041166992076
24.0,0.8785946892075289,0.012476008984173389
25.0,0.8677393044318535,0.013873913602441647
26.0,0.8535271301654186,0.01282731771852612
27.0,0.8442325484597438,0.013865799582921522
28.0,0.8330186495901141,0.012489512850988156
29.0,0.8273207702026891,0.014086707785550592
30.0,0.8181297802778928,0.012812809574097944
31.0,0.8144373759835484,0.014656190323648401
32.0,0.8072602009647162,0.013141485010172878
