x2-x1,corr,error
1.0,4.702315346153773,
2.0,2.5644642825755395,
3.0,2.481339156723364,
4.0,1.750403179195598,
5.0,1.7520802575278727,
6.0,1.30056398443453,
7.0,1.3322628981191895,
8.0,1.0757358534704786,
9.0,1.1114991191854984,
10.0,0.6761715479511533,0.009919168476609385
11.0,0.6391546324405969,0.014837010276996397
12.0,0.57549068062152,0.009094146240309678
13.0,0.5495590754977053,0.013719647505161307
14.0,0.5019472921132698,0.008720715368866813
15.0,0.4833360959347429,0.012943772498244108
16.0,0.44743785487627213,0.008341782200725427
17.0,0.4352566600321946,0.012493356920828792
18.0,0.40625841653467315,0.008349450271108378
19.0,0.39703992325577725,0.012397646964869379
20.0,0.3728932770128427,0.008103958957658213
21.0,0.3667140936377393,0.01272817584305262
22.0,0.34606022725637586,0.007759429050540042
23.0,0.3419014002024396,0.01301192253835387
24.0,0.32408290425278036,0.00770179613874269
