x2-x1,corr,error
1.0,4.695272983106991,
2.0,2.5634481598255943,
3.0,2.4772794965306217,
4.0,1.7441084837697378,
5.0,1.7443162546853581,
6.0,1.294067460503748,
7.0,1.3211555391289973,
8.0,1.0675106902362226,
9.0,1.1001005075678056,
10.0,0.6520688766107214,0.0072250498958160575
11.0,0.6118914767120189,0.010203069020587414
12.0,0.5503765280074998,0.0066301856638389806
13.0,0.522552130248609,0.00920180908516027
14.0,0.4764402057935607,0.006167908110538502
15.0,0.4553316316395748,0.008548800437080428
16.0,0.4196551647572518,0.00589354694782066
17.0,0.4044470902881942,0.008232478421434843
18.0,0.376159133899397,0.005766373500383254
19.0,0.3643690513708632,0.008183483535338223
20.0,0.34045692295650265,0.005877486808860547
21.0,0.3314458415950991,0.008215507048899506
22.0,0.31150392394045695,0.005463598942498715
23.0,0.30469832542846237,0.00784212010909151
24.0,0.2876118818474673,0.0053391559999521054
25.0,0.2830109953161698,0.007836185245474058
26.0,0.2689673763878055,0.005503299078040881
27.0,0.2656124511222564,0.007953469286721975
28.0,0.2528098014858114,0.0052925449929897275
29.0,0.2511273039319921,0.008087518090310322
30.0,0.2397953707325236,0.005172395105395792
31.0,0.23834642842033418,0.008056767136469349
32.0,0.22792508052795704,0.005233404478405053
