x2-x1,corr,error
1.0,4.720131959771227,
2.0,2.574652917118181,
3.0,2.4992738144452367,
4.0,1.7671179778486734,
5.0,1.7763074778261871,
6.0,1.3215404397011052,
7.0,1.367675635017475,
8.0,1.09744658497856,
9.0,1.1426845626261304,
10.0,0.730191284048651,0.01398431477324928
11.0,0.7018234626333564,0.0259515204817715
12.0,0.6371172746099182,0.014297293572165462
13.0,0.6194287621930109,0.02537290301043033
14.0,0.5703985156058714,0.014415458246151648
15.0,0.5607621546298329,0.02591038698712211
16.0,0.5244106882066902,0.014829190169582531
