x2-x1,corr,error
1.0,4.450108995105449,
2.0,2.968257823906067,
3.0,2.608341926063433,
4.0,2.2617804900861764,
5.0,2.0654712621038365,
6.0,1.8820516399315246,
7.0,1.755377477797245,
8.0,1.660863645122219,
9.0,1.5833324460446363,
10.0,1.5128120037522477,0.001973043885469299
11.0,1.4708945598284995,0.0017053333505324959
12.0,1.4244803110311417,0.001681077685532848
13.0,1.402528265574212,0.00196713069572298
14.0,1.3769605965176093,0.0016473167070080036
15.0,1.3714943974600657,0.0021063239562612865
16.0,1.3612683939660242,0.0020724248501444178
