x2-x1,corr,error
1.0,4.419705913450819,
2.0,2.913194331090724,
3.0,2.5608719940259244,
4.0,2.198786418266763,
5.0,2.0151477777173694,
6.0,1.8212517625320788,
7.0,1.6881646282027427,
8.0,1.5772342162420867,
9.0,1.492636306703575,
10.0,1.3989618881447663,0.0029255183223198837
11.0,1.3486903746137417,0.0030813503964540133
12.0,1.2933230825049036,0.0027766614632011213
13.0,1.2597971722300627,0.0028355539183097978
14.0,1.2221045277303058,0.0028685029262155767
15.0,1.200584835140798,0.0030528501295858145
16.0,1.1749306112217042,0.0030210206967062584
17.0,1.1640894392273642,0.003082490937437582
18.0,1.1483520277409591,0.0029710561525440188
19.0,1.1454070626104242,0.0032515641107764056
20.0,1.138323972281961,0.0033252764099037753
