x,Pdis
-31.634770305757485,-8.515391569469609
-31.134770305757485,-8.109926461361445
-30.634770305757485,-7.822244388909664
-30.134770305757485,-5.238246836477432
-29.634770305757485,-5.21955470346528
-29.134770305757485,-4.218106163250818
-28.634770305757485,-4.197903455933298
-28.134770305757485,-3.945848561124669
-27.634770305757485,-4.152292944681246
-27.134770305757485,-4.396354394657137
-26.634770305757485,-4.633827771526172
-26.134770305757485,-4.7777219511862405
-25.634770305757485,-4.8018195027653015
-25.134770305757485,-4.974432245432295
-24.634770305757485,-4.826512115355673
-24.134770305757485,-5.065404023638022
-23.634770305757485,-5.276713117305229
-23.134770305757485,-5.316718451918928
-22.634770305757485,-5.447338634335992
-22.134770305757485,-5.7745515455444085
-21.634770305757485,-5.519659295915618
-21.134770305757485,-5.653190688540141
-20.634770305757485,-5.912701884025226
-20.134770305757485,-6.2128064764755635
-19.634770305757485,-6.2128064764755635
-19.134770305757485,-5.742802847229828
-18.634770305757485,-6.164016312306131
-18.134770305757485,-6.2128064764755635
-17.634770305757485,-6.264099770863114
-17.134770305757485,-6.117496296671239
-16.634770305757485,-5.912701884025226
-16.134770305757485,-5.653190688540141
-15.634770305757485,-5.570952590303169
-15.134770305757485,-5.401876260259235
-14.634770305757485,-5.3583911483194955
-14.134770305757485,-5.131001306123835
-13.634770305757485,-5.018884008003129
-13.134770305757485,-5.003846130638588
-12.634770305757485,-4.742630631374971
-12.134770305757485,-4.481150931317214
-11.634770305757485,-4.274064816898862
-11.134770305757485,-4.084574770626296
-10.634770305757485,-3.810376048511802
-10.134770305757485,-3.5809176363389175
-9.634770305757485,-3.566631679091441
-9.134770305757485,-3.367897092656156
-8.634770305757485,-3.187515400680028
-8.134770305757485,-2.9624319845479916
-7.634770305757485,-2.840351563679062
-7.134770305757485,-2.713273194092546
-6.634770305757485,-2.597842705311795
-6.134770305757485,-2.7239035143943027
-5.634770305757485,-2.7223779610854657
-5.134770305757485,-2.825032115145549
-4.634770305757485,-3.0202746269469647
-4.134770305757485,-3.3308029682499156
-3.6347703057574847,-3.7447069450039447
-3.1347703057574847,-4.325736827443183
-2.6347703057574847,-4.731201935551348
-2.1347703057574847,-5.625019811573445
-1.6347703057574847,-6.569481420414296
-1.1347703057574847,-7.599100837595454
-0.6347703057574847,-9.208538750029554
