x,Pdis
-31.634770305757485,-9.209540051805414
-31.134770305757485,-8.110927763137305
-30.634770305757485,-6.436951329565632
-30.134770305757485,-5.380898655316319
-29.634770305757485,-4.975433547208154
-29.134770305757485,-4.326738129219043
-28.634770305757485,-4.1791021304129785
-28.134770305757485,-4.246695421545506
-27.634770305757485,-4.304265273366984
-27.134770305757485,-4.645191860337578
-26.634770305757485,-4.645191860337578
-26.134770305757485,-4.975433547208154
-25.634770305757485,-5.066405325413881
-25.134770305757485,-5.004847432414447
-24.634770305757485,-5.019885309778988
-24.134770305757485,-5.471870433522045
-23.634770305757485,-5.7755528473202675
-23.134770305757485,-5.713032490338933
-22.634770305757485,-5.913703185801085
-22.134770305757485,-5.743804149005687
-21.634770305757485,-5.913703185801085
-21.134770305757485,-5.743804149005687
-20.634770305757485,-6.16501761408199
-20.134770305757485,-6.376326707749198
-19.634770305757485,-6.074045835876264
-19.134770305757485,-6.811644779007043
-18.634770305757485,-6.2138077782514225
-18.134770305757485,-6.319168293909249
-17.634770305757485,-6.501489850703203
-17.134770305757485,-6.724633402017413
-16.634770305757485,-6.118497598447098
-16.134770305757485,-5.842244221818939
-15.634770305757485,-5.842244221818939
-15.134770305757485,-5.808342670143258
-14.634770305757485,-5.654191990316
-14.134770305757485,-5.239248138253291
-13.634770305757485,-5.1664887839708635
-13.134770305757485,-4.905474958601244
-12.634770305757485,-4.6245725731348415
-12.134770305757485,-4.604369865817322
-11.634770305757485,-4.50000985049308
-11.134770305757485,-4.134366236571586
-10.634770305757485,-3.8865300726670053
-10.134770305757485,-3.838902023677751
-9.634770305757485,-3.6074212309257128
-9.134770305757485,-3.3747293147428086
-8.634770305757485,-3.1480831328773964
-8.134770305757485,-3.0151346607007414
-7.634770305757485,-2.953790010052047
-7.134770305757485,-2.6889189242467175
-6.634770305757485,-2.609669552592577
-6.134770305757485,-2.5696642179788776
-5.634770305757485,-2.5362420840377595
-5.134770305757485,-2.7233792628613247
-4.634770305757485,-2.851697785297314
-4.134770305757485,-3.2615050626247677
-3.6347703057574847,-3.5431133636929815
-3.1347703057574847,-4.09755226344887
-2.6347703057574847,-4.634829073302031
-2.1347703057574847,-5.448339936111851
-1.6347703057574847,-6.319168293909249
-1.1347703057574847,-7.417780582577358
