x2-x1,corr,error
1.0,4.500700507965915,
2.0,2.979753607603651,
3.0,2.621619478251306,
4.0,2.269964065372242,
5.0,2.0749077704871035,
6.0,1.8856385657043762,
7.0,1.7471134707088292,
8.0,1.6501703353235924,
9.0,1.5820533645411354,
10.0,1.51782023227043,0.0018470306216409865
11.0,1.4765255076255488,0.0020798788178413566
12.0,1.4299861963542748,0.002088237483863855
13.0,1.408308030817863,0.002087649350620297
14.0,1.3823991550518264,0.0022088567881352796
15.0,1.3769776336798505,0.002770398038086255
16.0,1.3674822101790036,0.002675947151634507
