index,x2-x1,corr
0,31,-0.017457806752693993
1,31,2.8340266747292144
2,31,2.4399737529502348
3,31,8.448125036805415
4,31,0.08479402713971954
5,31,2.8091340731426633
6,31,2.118827598737914
7,31,2.025269940563521
8,31,-0.4059366960091856
9,31,11.347234208918124
10,31,11.105007619226145
11,31,4.285830212357417
12,31,3.2588409017565434
13,31,6.5319785659550655
14,31,2.3063819741754257
15,31,9.943816746252061
16,31,10.590734437023926
17,31,4.951505039876614
18,31,9.140699149575731
19,31,3.5990378404607846
20,31,7.921156236447678
21,31,6.576201435052479
22,31,3.7337063050355894
23,31,2.723455360527375
24,31,4.913421639808926
25,31,7.753200675389178
26,31,5.426044634121332
27,31,1.543362150909531
28,31,7.926575680847844
29,31,4.094737954567964
30,31,0.03209290218083524
31,31,3.6010278528499926
32,31,3.868969360147742
33,31,7.307095072700853
34,31,9.522690631783878
35,31,-0.052805957890446266
36,31,2.5235724930475225
37,31,10.457000022762466
38,31,1.6986755378918
39,31,5.7531980297030545
40,31,0.672801678887121
41,31,16.921258450104332
42,31,10.888799688795224
43,31,8.019928506657132
44,31,8.728134208567738
45,31,3.0955817601072955
46,31,1.5661201256399424
47,31,4.919739639738237
48,31,2.4460638905096785
49,31,7.728563435946266
50,31,5.166880550622407
51,31,8.454134480747145
52,31,0.03465765841558396
54,31,2.5252226580745503
55,31,11.893384654729989
56,31,1.3037793752719589
57,31,4.647668208900312
58,31,8.285839473129279
59,31,2.30603388198377
60,31,3.5725360611344166
61,31,5.72756877345321
62,31,14.61152595103788
63,31,0.9151989223757989
64,31,-0.05030027243638522
65,31,1.5344493679345437
66,31,5.087316700663677
67,31,0.4801955855178621
68,31,12.670366818428924
69,31,7.395485087980392
70,31,10.792498497129385
71,31,3.218075508084382
72,31,3.6204130567059596
73,31,0.23678922638266317
74,31,0.6952708993906711
75,31,15.34856979786326
76,31,-0.036808146455922605
77,31,6.301415011924899
78,31,16.283725942628543
79,31,2.510000766154482
80,31,19.80295512826002
81,31,3.779053918606559
82,31,6.9608599871221815
83,31,1.410833216888651
84,31,14.371537759539112
85,31,3.554833976189566
86,31,1.1279064214870937
87,31,2.3312491620582656
88,31,5.331782505867243
89,31,5.9814122320509515
90,31,2.2417212964330497
