x2-x1,corr,error
1.0,4.4006719767498295,
2.0,2.893426764878052,
3.0,2.538654118098176,
4.0,2.1820778031254613,
5.0,1.9800768779742348,
6.0,1.7834473888016462,
7.0,1.6476375461117074,
8.0,1.543896084579215,
9.0,1.4617562341366699,
10.0,1.3700384723235777,0.002231063509620622
11.0,1.3141297452345955,0.002251161529704888
12.0,1.2531259416081986,0.0021228267764694516
13.0,1.2126178841171287,0.002056754212562516
14.0,1.1685962225836541,0.001871766637410107
15.0,1.1395505470199032,0.0019571587520570964
16.0,1.1077180734343708,0.0018254243867933354
17.0,1.0870418897280942,0.0017878836373956756
18.0,1.063342657408803,0.001696602136962945
19.0,1.0500218397499474,0.001728558225779358
20.0,1.0343108578729898,0.0016976658673620024
21.0,1.027837864127012,0.00139973289178901
22.0,1.0184458532401621,0.0015023416936682586
23.0,1.0171946000230152,0.0017778112300969762
24.0,1.0134962584571081,0.0018285121845763965
