x2-x1,corr,error
1.0,4.410809442501567,
2.0,2.900054142239519,
3.0,2.54390929878752,
4.0,2.177170731628983,
5.0,1.976255284659343,
6.0,1.7735725449246749,
7.0,1.6339642170149187,
8.0,1.521035817049438,
9.0,1.435190999237245,
10.0,1.3484334313789546,0.0020912190207902828
11.0,1.2900786975608902,0.0019505558652021541
12.0,1.2265737708792748,0.0018746326033697058
13.0,1.1833459411284823,0.0019330978733943436
14.0,1.1367390887212308,0.001858604259966877
15.0,1.1044757514228891,0.00208137863719297
16.0,1.0690626730111776,0.002186803052428384
17.0,1.045114142977314,0.0021012168653515573
18.0,1.0178765064823456,0.0018846981010049366
19.0,0.9994426674414537,0.001967916820764587
20.0,0.97878987873436,0.002019095930439855
21.0,0.9655744047202323,0.001913868309366166
22.0,0.9501543788629983,0.0017819540941883167
23.0,0.9414657399623988,0.0017540384910047367
24.0,0.9308184093030447,0.001612529325921168
25.0,0.9261656459941532,0.0016539764882382863
26.0,0.9196800444744675,0.0018581181934631105
27.0,0.9188557651963744,0.002142340534478999
28.0,0.9164211507627039,0.0020405824753746424
