x,Pdis
-10.143727852398907,
-10.043727852398906,
-9.943727852398904,
-9.843727852398903,
-9.743727852398901,
-9.6437278523989,
-9.543727852398899,
-9.443727852398897,
-9.343727852398896,
-9.243727852398894,
-9.143727852398893,
-9.043727852398892,
-8.94372785239889,
-8.843727852398889,
-8.743727852398887,
-8.643727852398886,
-8.543727852398884,
-8.443727852398883,
-8.343727852398882,
-8.24372785239888,
-8.143727852398879,
-8.043727852398877,
-7.943727852398876,
-7.8437278523988745,
-7.743727852398873,
-7.643727852398872,
-7.54372785239887,
-7.443727852398869,
-7.343727852398867,-9.210340371976182
-7.243727852398866,
-7.1437278523988645,
-7.043727852398863,
-6.943727852398862,
-6.84372785239886,
-6.743727852398859,
-6.643727852398857,
-6.543727852398856,
-6.443727852398855,
-6.343727852398853,-8.517193191416238
-6.243727852398852,
-6.14372785239885,
-6.043727852398849,
-5.9437278523988475,
-5.843727852398846,-9.210340371976182
-5.743727852398845,
-5.643727852398843,
-5.543727852398842,-9.210340371976182
-5.44372785239884,
-5.343727852398839,-9.210340371976182
-5.2437278523988375,-9.210340371976182
-5.143727852398836,
-5.043727852398835,
-4.943727852398833,-8.517193191416238
-4.843727852398832,-8.111728083308073
-4.74372785239883,-8.517193191416238
-4.643727852398829,-9.210340371976182
-4.543727852398828,-9.210340371976182
-4.443727852398826,-8.111728083308073
-4.343727852398825,-7.418580902748128
-4.243727852398823,-8.517193191416238
-4.143727852398822,-8.111728083308073
-4.0437278523988205,-7.264430222920869
-3.943727852398819,-6.725433722188183
-3.8437278523988176,-6.645391014514646
-3.7437278523988162,-6.571283042360924
-3.643727852398815,-6.214608098422191
-3.5437278523988134,-6.214608098422191
-3.443727852398812,-5.44914025628262
-3.3437278523988105,-4.961845129926823
-3.243727852398809,-4.803621124711929
-3.1437278523988077,-4.537511537514277
-3.0437278523988063,-3.9633162998156966
-2.943727852398805,-3.713172146682981
-2.8437278523988034,-3.4295968561838532
-2.743727852398802,-3.2623053827955366
-2.6437278523988006,-2.926206210905381
-2.543727852398799,-2.7551418086360604
-2.4437278523987978,-2.5996443272584235
-2.3437278523987963,-2.5157783134550873
-2.243727852398795,-2.419118909249997
-2.1437278523987935,-2.4781296655089764
-2.043727852398792,-2.5446566541937745
-1.9437278523987906,-2.6736487743848776
-1.8437278523987892,-2.871746293773
-1.7437278523987878,-3.0159349808715104
-1.6437278523987864,-3.3610155920293234
-1.543727852398785,-3.5972122655881127
-1.4437278523987835,-3.844364356954331
-1.3437278523987821,-4.011843340710357
-1.2437278523987807,-4.29768548624013
-1.1437278523987793,-4.710530701645918
-1.0437278523987779,-5.0206856299497575
-0.9437278523987764,-5.259096653394756
-0.843727852398775,-5.952243833954701
-0.7437278523987736,-6.119297918617867
-0.6437278523987722,-6.502290170873972
-0.5437278523987708,-7.264430222920869
-0.44372785239876933,-7.418580902748128
-0.3437278523987679,-8.517193191416238
-0.2437278523987665,-9.210340371976182
