x2-x1,corr,error
1.0,5.024051342520635,
2.0,3.336828336354785,
3.0,3.155120575593752,
4.0,2.6473408947478485,
5.0,2.5858337763734984,
6.0,2.2783285079960267,
7.0,2.21225764035963,
8.0,2.0242494804692033,
9.0,1.9985690728113001,
10.0,1.5313542881758415,0.023669052990612068
11.0,1.4855068480939075,0.03020544893659488
12.0,1.4287720451717099,0.025957500575753297
13.0,1.3981600387310973,0.031853773093860435
14.0,1.3599808231052426,0.02790481277725776
15.0,1.342831029059197,0.03463257988451901
16.0,1.3168756036640965,0.029524016580357415
