x2-x1,corr,error
1.0,5.013325298220914,
2.0,3.3305871751344367,
3.0,3.135152267834014,
4.0,2.620271816649969,
5.0,2.5472122184552908,
6.0,2.2330632931032572,
7.0,2.1475731015653863,
8.0,1.9623215135399863,
9.0,1.9197204530496372,
10.0,1.4054598222934953,0.011609573595149305
11.0,1.3443741781695564,0.013190260772919165
12.0,1.27777974390283,0.01222367856981429
13.0,1.2306961676578148,0.013394808682987504
14.0,1.1801899309824602,0.012370517581152457
15.0,1.1439586043749665,0.013531189034228508
16.0,1.104608172971666,0.0125267432481356
17.0,1.0762857079202026,0.01389085236259796
18.0,1.044598213086859,0.012811661780566813
19.0,1.022293908011074,0.014168917928047954
20.0,0.9961758491813288,0.013244309824201996
21.0,0.9777212332794064,0.014424387508300659
22.0,0.9563992097803181,0.013253181572010672
23.0,0.9413920884745072,0.014322668373125383
24.0,0.92375440003561,0.0132097807563993
25.0,0.9127899064093102,0.014559169013916795
26.0,0.8988004716741367,0.013711065883832186
27.0,0.8898984178320601,0.014729259849962859
28.0,0.8796386850420336,0.01377054034024341
29.0,0.8742091528511512,0.015417853099750824
30.0,0.8654572751091456,0.0143634952940832
31.0,0.8616355646130067,0.015904596273348434
32.0,0.8550247778957554,0.01470298685505261
