index,x2-x1,corr
0,15,-0.8196965676534743
1,15,0.8981053408676357
2,15,-1.2746062196855608
3,15,1.434834557318413
4,15,-1.7850358424741333
5,15,2.5548949836585733
6,15,-1.1315928435670861
7,15,-1.791709252509672
8,15,-1.0756970821633716
9,15,2.808046091269227
10,15,-1.3296883770687624
11,15,1.3869412586590941
12,15,-0.3168575999347371
13,15,0.3642383243071872
14,15,0.3740284070695124
15,15,2.6699272941310492
16,15,0.670479318204387
17,15,3.355611023486656
18,15,6.804725049666318
19,15,2.2373308799400777
20,15,3.2175592526078853
21,15,2.9141926827575086
22,15,0.24573266709552463
23,15,0.34505595137587175
24,15,4.326279072048947
25,15,1.4224643233287106
26,15,-1.5997184315845399
27,15,3.0857470254741175
28,15,-0.6850919119385398
29,15,3.785171629700902
30,15,1.2954616332653854
31,15,-1.2799130628283084
32,15,2.883114383017184
33,15,-1.4846037186629142
34,15,4.085689723729959
35,15,1.2545899542339987
36,15,-0.40309945067659636
37,15,-1.005274602935193
38,15,-1.5923482617992264
39,15,3.781223221892891
40,15,-1.038479650567731
41,15,14.643834912322388
42,15,8.241915273806628
43,15,4.5197467239279
44,15,-1.2768946984080163
45,15,2.641295625348549
46,15,-1.3053957007842334
47,15,1.088757753384123
48,15,1.1800999562813013
49,15,4.9989378343905795
50,15,0.5415001353790732
51,15,7.390598499964597
52,15,-1.2097446044974607
53,15,9.293855010775374
54,15,1.4681664360787579
55,15,14.57761825924627
56,15,-1.3729413672627493
57,15,0.5913931069478221
58,15,0.0399430759099027
59,15,-1.190492990168566
60,15,2.234303591892564
61,15,4.197279780582094
62,15,4.226892249709424
63,15,-0.7771920504867278
64,15,-0.8358502214047395
65,15,-0.19939492676369672
66,15,0.1198806516223184
67,15,-1.4776901734421517
68,15,-0.9201774660212174
69,15,6.8824629793175935
70,15,5.260681534236712
71,15,3.7936037361598207
72,15,1.2235603898191023
73,15,-1.3757983409601102
74,15,-0.9041934701852892
75,15,8.718182743385226
76,15,-0.9035630960267685
77,15,-0.4578156283341035
78,15,7.083707473051239
79,15,-1.0932830668245994
80,15,7.3749097941916375
81,15,-1.4859070699782009
82,15,0.3715105694073359
83,15,-1.26001895977813
84,15,-1.3097444965505454
85,15,-1.3288436716940377
86,15,-0.38365897431745916
87,15,-1.1782818487636564
88,15,1.7580925569359662
89,15,1.5044456952384555
90,15,-0.8416439325767571
91,15,12.637408860145808
92,15,-0.5694978607720532
93,15,-0.8372819982445032
94,15,-1.3546091911124023
95,15,-0.6268677662203417
96,15,-0.2700226615227748
