x,Pdis
-31.634770305757485,-8.516392871245468
-31.134770305757485,-8.110927763137305
-30.634770305757485,-6.906954958811368
-30.134770305757485,-5.471870433522045
-29.634770305757485,-5.1664887839708635
-29.134770305757485,-4.536711217343507
-28.634770305757485,-4.091546239388658
-28.134770305757485,-4.1922602149904895
-27.634770305757485,-4.397355696432996
-27.134770305757485,-4.397355696432996
-26.634770305757485,-4.687751474756373
-26.134770305757485,-4.8028208045411604
-25.634770305757485,-4.852831225115822
-25.134770305757485,-4.975433547208154
-24.634770305757485,-5.098666187632102
-24.134770305757485,-5.149097041258995
-23.634770305757485,-5.520660597691477
-23.134770305757485,-5.448339936111851
-22.634770305757485,-5.5459784056757675
-22.134770305757485,-5.7755528473202675
-21.634770305757485,-5.7755528473202675
-21.134770305757485,-6.074045835876264
-20.634770305757485,-5.990664226937213
-20.134770305757485,-5.913703185801085
-19.634770305757485,-5.951443513783931
-19.134770305757485,-6.436951329565632
-18.634770305757485,-6.2651010726389735
-18.134770305757485,-6.436951329565632
-17.634770305757485,-6.906954958811368
-17.134770305757485,-6.501489850703203
-16.634770305757485,-6.16501761408199
-16.134770305757485,-5.990664226937213
-15.634770305757485,-5.951443513783931
-15.134770305757485,-5.743804149005687
-14.634770305757485,-5.239248138253291
-14.134770305757485,-5.425350417887152
-13.634770305757485,-4.892051938269103
-13.134770305757485,-4.86573462995173
-12.634770305757485,-4.840092199338392
-12.134770305757485,-4.655663160204873
-11.634770305757485,-4.389258486200377
-11.134770305757485,-4.185659530959137
-10.634770305757485,-4.085576072402155
-10.134770305757485,-3.857681918329347
-9.634770305757485,-3.5191805974813533
-9.134770305757485,-3.337422262329998
-8.634770305757485,-3.181261531574715
-8.134770305757485,-3.039929319313958
-7.634770305757485,-2.8959920055283184
-7.134770305757485,-2.726432700348215
-6.634770305757485,-2.6219900369806175
-6.134770305757485,-2.550246132121776
-5.634770305757485,-2.580176798367965
-5.134770305757485,-2.75277039623325
-4.634770305757485,-2.8851810894241026
-4.134770305757485,-3.19338289210706
-3.6347703057574847,-3.5465795716694677
-3.1347703057574847,-4.07964133688234
-2.6347703057574847,-4.720903682073274
-2.1347703057574847,-5.359392450095355
-1.6347703057574847,-6.906954958811368
-1.1347703057574847,-8.516392871245468
-0.6347703057574847,-9.209540051805414
