x,Pdis
-31.834770305757484,-8.516392871245468
-31.734770305757483,
-31.63477030575748,
-31.53477030575748,
-31.43477030575748,
-31.334770305757477,
-31.234770305757475,-8.110927763137305
-31.134770305757474,
-31.034770305757473,
-30.93477030575747,
-30.83477030575747,-7.823245690685523
-30.73477030575747,
-30.634770305757467,
-30.534770305757466,-7.417780582577358
-30.434770305757464,
-30.334770305757463,
-30.23477030575746,-6.811644779007043
-30.13477030575746,-7.012315474469194
-30.03477030575746,
-29.934770305757457,-6.118497598447098
-29.834770305757456,-6.724633402017413
-29.734770305757454,-6.811644779007043
-29.634770305757453,
-29.53477030575745,-6.2651010726389735
-29.43477030575745,-6.501489850703203
-29.33477030575745,-6.644590694343877
-29.234770305757447,-6.2138077782514225
-29.134770305757446,-5.951443513783931
-29.034770305757444,-6.16501761408199
-28.934770305757443,-5.913703185801085
-28.83477030575744,-5.338339040897523
-28.73477030575744,-5.654191990316
-28.63477030575744,-5.951443513783931
-28.534770305757437,-5.951443513783931
-28.434770305757436,-5.743804149005687
-28.334770305757434,-5.598622139161189
-28.234770305757433,-5.8773355416302095
-28.13477030575743,-5.713032490338933
-28.03477030575743,-6.16501761408199
-27.93477030575743,-5.743804149005687
-27.834770305757427,-5.842244221818939
-27.734770305757426,-6.2138077782514225
-27.634770305757424,-5.842244221818939
-27.534770305757423,-6.16501761408199
-27.43477030575742,-6.0314862214574685
-27.33477030575742,-5.913703185801085
-27.23477030575742,-5.990664226937213
-27.134770305757417,-5.951443513783931
-27.034770305757416,-5.8773355416302095
-26.934770305757414,-6.376326707749198
-26.834770305757413,-6.906954958811368
-26.73477030575741,-6.2138077782514225
-26.63477030575741,-6.0314862214574685
-26.53477030575741,-6.501489850703203
-26.434770305757407,-6.074045835876264
-26.334770305757406,-6.376326707749198
-26.234770305757404,-6.2138077782514225
-26.134770305757403,-6.570482722190155
-26.0347703057574,-6.501489850703203
-25.9347703057574,-6.436951329565632
-25.8347703057574,-6.501489850703203
-25.734770305757397,-6.501489850703203
-25.634770305757396,-6.644590694343877
-25.534770305757394,-6.319168293909249
-25.434770305757393,-6.376326707749198
-25.33477030575739,-6.2138077782514225
-25.23477030575739,-6.501489850703203
-25.13477030575739,-6.906954958811368
-25.034770305757387,-6.644590694343877
-24.934770305757386,-6.811644779007043
-24.834770305757385,-6.501489850703203
-24.734770305757383,-6.570482722190155
-24.63477030575738,-7.012315474469194
-24.53477030575738,-6.724633402017413
-24.43477030575738,-6.811644779007043
-24.334770305757377,-7.012315474469194
-24.234770305757376,-7.130098510125578
-24.134770305757375,-7.012315474469194
-24.034770305757373,-6.376326707749198
-23.93477030575737,-6.501489850703203
-23.83477030575737,-7.130098510125578
-23.73477030575737,-6.906954958811368
