x2-x1,corr,error
1.0,4.383543197497824,
2.0,2.8815376650633224,
3.0,2.528457028212552,
4.0,2.1497287921060972,
5.0,1.9537507509447025,
6.0,1.750137635429241,
7.0,1.6154181719503495,
8.0,1.510726868648783,
9.0,1.429776191387463,
10.0,1.3303874862003229,0.0021972349810852315
11.0,1.272315226045076,0.0021968671130510498
12.0,1.2086955744346357,0.002123464177837398
13.0,1.1656815673885188,0.002149353420722295
14.0,1.1189433010328953,0.0021682580212505154
15.0,1.0865094732051535,0.0022983150628146233
16.0,1.0508223277469937,0.002238597143504653
17.0,1.0266666302439076,0.0021185853819246842
18.0,0.9992147690050889,0.0018922136435175257
19.0,0.9808453539515636,0.0019809067946004425
20.0,0.959865698216272,0.0020225662538245494
21.0,0.9470502572390668,0.0019045109985047115
22.0,0.9320040859910526,0.0016941479106585033
23.0,0.9233604334642618,0.001531325727143498
24.0,0.9128098412121208,0.001349193533833083
25.0,0.9082364130156019,0.0014160234644937588
26.0,0.901733916118599,0.001556483147051253
27.0,0.9011514126819393,0.0017339663488047492
28.0,0.8988546599592339,0.0017398969238895698
