x2-x1,corr,error
1.0,4.82383829644683,
2.0,2.84439233155263,
3.0,2.7232992582589612,
4.0,2.064759154086067,
5.0,2.0273798458493646,
6.0,1.631748625006844,
7.0,1.6319669149724887,
8.0,1.3812681428304294,
9.0,1.388697046353646,
10.0,0.907610564390796,0.00844793235605005
11.0,0.8599622348777551,0.011275226940909842
12.0,0.7961998130305059,0.00859810699687443
13.0,0.7608429348972204,0.010783029553247406
14.0,0.7123849100188111,0.008323598341258167
15.0,0.6854657081125489,0.01056708118343314
16.0,0.6473213141282198,0.008313432201739211
17.0,0.6267435211247447,0.010271426028380626
18.0,0.596478010806423,0.007973536847483236
19.0,0.5802103484174375,0.010353186162080388
20.0,0.5544450353118537,0.008248851657359018
21.0,0.5414002035097166,0.01040175030723027
22.0,0.5200603222892022,0.008068810426066818
23.0,0.5094268400310702,0.01035101351988873
24.0,0.49096566852865653,0.007927811695648747
25.0,0.4832006344043805,0.010459833338484084
26.0,0.4677399414213819,0.008139867017025341
27.0,0.46131245538844484,0.010631783927979064
28.0,0.44780102847053294,0.007985983173576275
29.0,0.44337359463528303,0.010814068102279452
30.0,0.43113018386950186,0.008157192465744202
31.0,0.42759102937393384,0.010805737393682032
32.0,0.4170568594143264,0.008211826776087242
