x2-x1,corr,error
1.0,4.467304865263532,
2.0,2.929288920161666,
3.0,2.569144119824639,
4.0,2.2147678441539465,
5.0,2.022355488480559,
6.0,1.8443970597582864,
7.0,1.7183494945727162,
8.0,1.6223932939437797,
9.0,1.5546576664766563,
10.0,1.4855066051463681,0.002665108863220349
11.0,1.445529845889728,0.0026901943615552136
12.0,1.39920683499824,0.0027277993582569223
13.0,1.3776005898468646,0.002729309820818645
14.0,1.3514795425385298,0.002877877660305907
15.0,1.3460177772949957,0.003319334354682055
16.0,1.3358066273045457,0.0034042047476841525
