x2-x1,corr,error
1.0,4.436733205812988,
2.0,2.902641693128165,
3.0,2.54962615604228,
4.0,2.1714090272366384,
5.0,1.9780758787547648,
6.0,1.7740075033378024,
7.0,1.6258147091344022,
8.0,1.5182455638760686,
9.0,1.428372742163337,
10.0,1.3277620601997009,0.0018632877474776528
11.0,1.2672109778114107,0.001955496823986748
12.0,1.2026461273049358,0.0018963859993283416
13.0,1.1574665235071406,0.0019776879970887394
14.0,1.108536137230836,0.001876329182987686
15.0,1.0739121598395318,0.0018227791091869577
16.0,1.036468160274085,0.001700304140584943
17.0,1.009353678771209,0.0017463937525399708
18.0,0.9792227803449246,0.0017226451446146682
19.0,0.9583725589699709,0.0017512878877379969
20.0,0.9347123535649825,0.0017302392173485705
21.0,0.9181308015806685,0.0017400343115994415
22.0,0.899722335155206,0.0016787741309609292
23.0,0.8873127950137694,0.0019151521700901542
24.0,0.872993784684024,0.0020682529719885196
25.0,0.8641373651292071,0.001996782837552995
26.0,0.8533724249261756,0.0019854511923159904
27.0,0.8476985398501954,0.002138774147261235
28.0,0.8400105658296879,0.0022033564948206715
29.0,0.837008583607269,0.0023411382390635814
30.0,0.8323272744134362,0.00238876870182687
31.0,0.8313390970938017,0.0023717191606661583
32.0,0.8287459606354568,0.002339168041921806
