x2-x1,corr,error
1.0,4.492558516386667,
2.0,2.956497854203313,
3.0,2.5968223971621307,
4.0,2.2464084010073964,
5.0,2.05059761191496,
6.0,1.8683735568897615,
7.0,1.7364328850491888,
8.0,1.6420710170097228,
9.0,1.5662910680330153,
10.0,1.5098660157034727,0.001968953675453293
11.0,1.4685528545632764,0.0017744719083668378
12.0,1.421614790785252,0.001635593677250716
13.0,1.399639720697688,0.0017095594910007522
14.0,1.3738180272200662,0.0016431004577151355
15.0,1.368118771914774,0.0023416964221713073
16.0,1.3586666580741056,0.0023356641426992317
