x2-x1,corr,error
1.0,4.95893105999099,
2.0,3.158949331521644,
3.0,3.0193526894350193,
4.0,2.455221385239848,
5.0,2.3850457690734967,
6.0,2.043526151858161,
7.0,2.0256058358430526,
8.0,1.7974513569287025,
9.0,1.809386319163139,
10.0,1.3429945829092138,0.021361701751851772
11.0,1.2995496257530779,0.029327872238350094
12.0,1.2394236375980139,0.0220977676608635
13.0,1.2110757031500066,0.029601908103113327
14.0,1.1699770861818637,0.0235859012097903
15.0,1.153650197219458,0.032368907530313185
16.0,1.1236495484846647,0.025684163734612676
