x2-x1,corr,error
1.0,4.937459039406809,
2.0,3.143800226671867,
3.0,2.9883229464274708,
4.0,2.427596899949925,
5.0,2.346856379481668,
6.0,1.999689615286333,
7.0,1.9602329257441307,
8.0,1.7389978959375094,
9.0,1.7323394980414502,
10.0,1.2123618745092561,0.008342225129948698
11.0,1.1551907531522763,0.009845240065495513
12.0,1.0894698133151992,0.008417961765046344
13.0,1.0458179720243714,0.009555247415898463
14.0,0.9952503846008884,0.008362513495063312
15.0,0.9611120914201785,0.009419721707665928
16.0,0.9214546439318662,0.008435054100462422
17.0,0.8940922536099661,0.009495722970827326
18.0,0.861743613504186,0.008637862824939042
19.0,0.8395472461251835,0.009759409005105723
20.0,0.8125296197307642,0.00895509463403432
21.0,0.794098890101341,0.009878980758426319
22.0,0.7713470166863449,0.00888670383712398
23.0,0.7555913802041058,0.009817274786969131
24.0,0.7363231159167889,0.00888731452715069
25.0,0.7235744290662032,0.009909519223846511
26.0,0.7070839229281135,0.009085338204711397
27.0,0.695984310370536,0.010029010453700455
28.0,0.6819143050337501,0.009094692613932654
29.0,0.6729601501777243,0.010209925713376922
30.0,0.6607601264822328,0.009317012234593093
31.0,0.6532773825939671,0.010320166602558163
32.0,0.6426407606791987,0.009435181469031615
33.0,0.6362888655286884,0.01040982655110612
34.0,0.626792115118247,0.009375166933183231
35.0,0.6217705008040342,0.010654080581910223
36.0,0.6134930266447128,0.009645601359732432
37.0,0.6092358497060353,0.010763528189176549
38.0,0.6019941954215543,0.009799359793110834
39.0,0.5986058203433964,0.010913859063264407
40.0,0.5927243793425774,0.009830383332602105
