x,Pdis
-29.195712976142225,-9.210340371976182
-29.095712976142224,
-28.995712976142222,
-28.89571297614222,
-28.79571297614222,-9.210340371976182
-28.695712976142218,
-28.595712976142217,-9.210340371976182
-28.495712976142215,
-28.395712976142214,-8.517193191416238
-28.295712976142212,
-28.19571297614221,-9.210340371976182
-28.09571297614221,
-27.995712976142208,-8.517193191416238
-27.895712976142207,
-27.795712976142205,-8.517193191416238
-27.695712976142204,
-27.595712976142202,-9.210340371976182
-27.4957129761422,
-27.3957129761422,-9.210340371976182
-27.295712976142198,-9.210340371976182
-27.195712976142197,
-27.095712976142195,
-26.995712976142194,
-26.895712976142192,
-26.79571297614219,
-26.69571297614219,
-26.595712976142188,
-26.495712976142187,
-26.395712976142185,
-26.295712976142184,
-26.195712976142183,
-26.09571297614218,
-25.99571297614218,
-25.89571297614218,
-25.795712976142177,
-25.695712976142175,
-25.595712976142174,
-25.495712976142173,
-25.39571297614217,
-25.29571297614217,
-25.19571297614217,
-25.095712976142167,
-24.995712976142165,
-24.895712976142164,
-24.795712976142163,
-24.69571297614216,
-24.59571297614216,
-24.49571297614216,
-24.395712976142157,
-24.295712976142156,
-24.195712976142154,
-24.095712976142153,
-23.99571297614215,
-23.89571297614215,
-23.79571297614215,
-23.695712976142147,
-23.595712976142146,
-23.495712976142144,
-23.395712976142143,
-23.29571297614214,
-23.19571297614214,
-23.09571297614214,
-22.995712976142137,
-22.895712976142136,
-22.795712976142134,
-22.695712976142133,
-22.59571297614213,
-22.49571297614213,
-22.39571297614213,
-22.295712976142127,
-22.195712976142126,
-22.095712976142124,
-21.995712976142123,
-21.89571297614212,
-21.79571297614212,
-21.69571297614212,
-21.595712976142117,
-21.495712976142116,
-21.395712976142114,
-21.295712976142113,
-21.19571297614211,
-21.09571297614211,
-20.99571297614211,
-20.895712976142107,
-20.795712976142106,
-20.695712976142104,
-20.595712976142103,
-20.4957129761421,
-20.3957129761421,
-20.2957129761421,
-20.195712976142097,
-20.095712976142096,
-19.995712976142094,
-19.895712976142093,
-19.79571297614209,
-19.69571297614209,
-19.59571297614209,
-19.495712976142087,
-19.395712976142086,
-19.295712976142084,
-19.195712976142083,
-19.09571297614208,
-18.99571297614208,
-18.89571297614208,
-18.795712976142077,
-18.695712976142076,
-18.595712976142075,
-18.495712976142073,
-18.39571297614207,
-18.29571297614207,
-18.19571297614207,
-18.095712976142067,
-17.995712976142066,
-17.895712976142065,
-17.795712976142063,
-17.69571297614206,
-17.59571297614206,
-17.49571297614206,
-17.395712976142057,
-17.295712976142056,
-17.195712976142055,
-17.095712976142053,
-16.995712976142052,
-16.89571297614205,
-16.79571297614205,
-16.695712976142048,
-16.595712976142046,
-16.495712976142045,
-16.395712976142043,
-16.295712976142042,
-16.19571297614204,
-16.09571297614204,
-15.995712976142038,
-15.895712976142036,
-15.795712976142035,
-15.695712976142033,
-15.595712976142032,
-15.49571297614203,
-15.395712976142029,
-15.295712976142028,
-15.195712976142026,
-15.095712976142025,
-14.995712976142023,
-14.895712976142022,
-14.79571297614202,
-14.695712976142019,
-14.595712976142018,
-14.495712976142016,
-14.395712976142015,
-14.295712976142013,
-14.195712976142012,
-14.09571297614201,
-13.99571297614201,
-13.895712976142008,
-13.795712976142006,
-13.695712976142005,
-13.595712976142003,
-13.495712976142002,
-13.395712976142,
-13.295712976142,
-13.195712976141998,
-13.095712976141996,
-12.995712976141995,
-12.895712976141994,
-12.795712976141992,
-12.69571297614199,
-12.59571297614199,
-12.495712976141988,
-12.395712976141986,
-12.295712976141985,
-12.195712976141984,
-12.095712976141982,
-11.99571297614198,
-11.89571297614198,
-11.795712976141978,
-11.695712976141976,
-11.595712976141975,
-11.495712976141974,
-11.395712976141972,
-11.29571297614197,
-11.19571297614197,
-11.095712976141968,
-10.995712976141967,
-10.895712976141965,
-10.795712976141964,
-10.695712976141962,
-10.59571297614196,
-10.49571297614196,
-10.395712976141958,
-10.295712976141957,
-10.195712976141955,-9.210340371976182
-10.095712976141954,
-9.995712976141952,
-9.895712976141951,
-9.79571297614195,
-9.695712976141948,
-9.595712976141947,
-9.495712976141945,
-9.395712976141944,
-9.295712976141942,
-9.195712976141941,
-9.09571297614194,
-8.995712976141938,
-8.895712976141937,
-8.795712976141935,
-8.695712976141934,
-8.595712976141932,
-8.495712976141931,
-8.39571297614193,
-8.295712976141928,
-8.195712976141927,
-8.095712976141925,
-7.995712976141924,
-7.8957129761419225,
-7.795712976141921,
-7.69571297614192,
-7.595712976141918,
-7.495712976141917,
-7.395712976141915,
-7.295712976141914,
-7.1957129761419125,
-7.095712976141911,
-6.99571297614191,
-6.895712976141908,
-6.795712976141907,
-6.695712976141905,
-6.595712976141904,
-6.495712976141903,
-6.395712976141901,
-6.2957129761419,
-6.195712976141898,-9.210340371976182
-6.095712976141897,
-5.9957129761418955,-9.210340371976182
-5.895712976141894,
-5.795712976141893,
-5.695712976141891,
-5.59571297614189,
-5.495712976141888,
-5.395712976141887,
-5.2957129761418855,-9.210340371976182
-5.195712976141884,-9.210340371976182
-5.095712976141883,
-4.995712976141881,
-4.89571297614188,
-4.795712976141878,
-4.695712976141877,
-4.595712976141876,
-4.495712976141874,
-4.395712976141873,
-4.295712976141871,
-4.19571297614187,
-4.0957129761418685,-8.517193191416238
-3.995712976141867,
-3.8957129761418656,
-3.795712976141864,-9.210340371976182
-3.695712976141863,
-3.5957129761418614,-9.210340371976182
-3.49571297614186,-8.517193191416238
-3.3957129761418585,-9.210340371976182
-3.295712976141857,-9.210340371976182
-3.1957129761418557,-9.210340371976182
-3.0957129761418543,-8.111728083308073
-2.995712976141853,-8.111728083308073
-2.8957129761418514,-8.517193191416238
-2.79571297614185,-8.517193191416238
-2.6957129761418486,-9.210340371976182
-2.595712976141847,-7.600902459542082
-2.4957129761418457,-8.111728083308073
-2.3957129761418443,-6.725433722188183
-2.295712976141843,-7.013115794639964
-2.1957129761418415,-6.812445099177812
-2.09571297614184,-6.645391014514646
-1.9957129761418386,-5.952243833954701
-1.8957129761418372,-5.914503505971854
-1.7957129761418358,-5.2785147392518565
-1.6957129761418344,-4.7914997641795845
-1.595712976141833,-4.0686768154735224
-1.4957129761418315,-3.001750345879554
-1.39571297614183,-1.8838747581358606
-1.2957129761418287,-1.4237885655474711
-1.1957129761418273,-1.5506974174115002
-1.0957129761418258,-2.159350924908138
-0.9957129761418244,-2.8184232585835804
-0.895712976141823,-3.519980917652122
-0.7957129761418216,-3.9220733412816475
-0.6957129761418201,-4.0686768154735224
-0.5957129761418187,-3.835061964292018
-0.4957129761418173,-3.9271366432381942
-0.3957129761418159,-4.439655747510518
-0.29571297614181447,-5.426150738057921
