x,Pdis
-14.249863655969271,
-14.14986365596927,
-14.049863655969268,
-13.949863655969267,
-13.849863655969266,
-13.749863655969264,
-13.649863655969263,
-13.549863655969261,
-13.44986365596926,
-13.349863655969259,
-13.249863655969257,
-13.149863655969256,
-13.049863655969254,
-12.949863655969253,
-12.849863655969251,
-12.74986365596925,
-12.649863655969249,
-12.549863655969247,
-12.449863655969246,
-12.349863655969244,
-12.249863655969243,
-12.149863655969241,
-12.04986365596924,
-11.949863655969239,
-11.849863655969237,
-11.749863655969236,
-11.649863655969234,
-11.549863655969233,
-11.449863655969232,
-11.34986365596923,
-11.249863655969229,
-11.149863655969227,
-11.049863655969226,
-10.949863655969224,
-10.849863655969223,
-10.749863655969222,
-10.64986365596922,
-10.549863655969219,
-10.449863655969217,
-10.349863655969216,
-10.249863655969214,
-10.149863655969213,
-10.049863655969212,
-9.94986365596921,
-9.849863655969209,
-9.749863655969207,
-9.649863655969206,
-9.549863655969205,
-9.449863655969203,
-9.349863655969202,
-9.2498636559692,
-9.149863655969199,
-9.049863655969197,
-8.949863655969196,
-8.849863655969195,
-8.749863655969193,
-8.649863655969192,
-8.54986365596919,
-8.449863655969189,
-8.349863655969187,
-8.249863655969186,
-8.149863655969185,
-8.049863655969183,
-7.949863655969182,
-7.84986365596918,
-7.749863655969179,
-7.6498636559691775,
-7.549863655969176,
-7.449863655969175,
-7.349863655969173,
-7.249863655969172,
-7.14986365596917,
-7.049863655969169,
-6.9498636559691676,
-6.849863655969166,
-6.749863655969165,
-6.649863655969163,
-6.549863655969162,
-6.4498636559691604,-9.210340371976182
-6.349863655969159,
-6.249863655969158,
-6.149863655969156,
-6.049863655969155,
-5.949863655969153,
-5.849863655969152,
-5.7498636559691505,
-5.649863655969149,
-5.549863655969148,
-5.449863655969146,
-5.349863655969145,
-5.249863655969143,
-5.149863655969142,
-5.0498636559691406,
-4.949863655969139,
-4.849863655969138,-9.210340371976182
-4.749863655969136,
-4.649863655969135,
-4.5498636559691334,
-4.449863655969132,
-4.349863655969131,
-4.249863655969129,
-4.149863655969128,
-4.049863655969126,
-3.949863655969125,-9.210340371976182
-3.8498636559691235,-8.517193191416238
-3.749863655969122,-9.210340371976182
-3.6498636559691207,-9.210340371976182
-3.5498636559691192,-8.517193191416238
-3.449863655969118,-9.210340371976182
-3.3498636559691164,-8.517193191416238
-3.249863655969115,-8.111728083308073
-3.1498636559691136,-9.210340371976182
-3.049863655969112,-7.600902459542082
-2.9498636559691107,-8.517193191416238
-2.8498636559691093,-9.210340371976182
-2.749863655969108,-8.517193191416238
-2.6498636559691064,-8.517193191416238
-2.549863655969105,-7.418580902748128
-2.4498636559691036,-7.418580902748128
-2.349863655969102,-7.013115794639964
-2.2498636559691008,-6.645391014514646
-2.1498636559690993,-5.809142990314028
-2.049863655969098,-5.599422459331958
-1.9498636559690965,-5.132802928070463
-1.849863655969095,-4.213128098212068
-1.7498636559690937,-3.3354096411241523
-1.6498636559690922,-2.4429972467107905
-1.5498636559690908,-1.7879666709893587
-1.4498636559690894,-1.615959129424366
-1.349863655969088,-1.8140050781753747
-1.2498636559690866,-2.2377341206744292
-1.1498636559690851,-2.8507665033038054
-1.0498636559690837,-3.3581378922017087
-0.9498636559690823,-3.8490482062667577
-0.8498636559690809,-3.830443018435723
-0.7498636559690794,-3.9954046143671973
-0.649863655969078,-4.000854219134761
-0.5498636559690766,-4.057048777478403
-0.4498636559690752,-4.645992180508347
-0.34986365596907376,-5.472670753692815
-0.24986365596907234,-6.3771270279199666
-0.14986365596907092,-8.517193191416238
