x2-x1,corr,error
1.0,5.044867338087105,
2.0,3.4940648004371013,
3.0,3.275459496655258,
4.0,2.7942635846562256,
5.0,2.696264968202882,
6.0,2.418919296587958,
7.0,2.351921601663007,
8.0,2.1810461665556207,
9.0,2.1450940067338546,
10.0,1.6486375530394832,0.026619921240911854
11.0,1.5990940727517557,0.031774894211428824
12.0,1.5449377364120538,0.028649941194582675
13.0,1.5145171472525294,0.03418222005109413
14.0,1.4791492420495906,0.03189875962962273
15.0,1.461812842445679,0.03790635574671622
16.0,1.4390634282409385,0.03428111962595569
