x2-x1,corr,error
1.0,4.408775145089937,
2.0,2.927814201503078,
3.0,2.5777681182303946,
4.0,2.2208009055868585,
5.0,2.0295378067460925,
6.0,1.8530221130026223,
7.0,1.7335693537194323,
8.0,1.631735455631692,
9.0,1.558284183615728,
10.0,1.489251875829782,0.002101500140215285
11.0,1.4488025630410544,0.002287323371092254
12.0,1.4030214083695882,0.0021652528318085187
13.0,1.3822669829447911,0.002154172575478841
14.0,1.3563318379043663,0.002012759304424511
15.0,1.3505800981173248,0.0023438591896440507
16.0,1.34047199419434,0.002369852504448644
