x2-x1,corr,error
1.0,4.471105837737875,
2.0,2.939919494449507,
3.0,2.57996500772996,
4.0,2.2125907473957342,
5.0,2.0187103229053953,
6.0,1.8264245626001316,
7.0,1.6929296582964906,
8.0,1.5821651298671568,
9.0,1.5071530041030226,
10.0,1.416404260669092,0.002364809493683989
11.0,1.3663217335286364,0.0024641790184052057
12.0,1.3112717014315718,0.002389514428858759
13.0,1.2772870366343578,0.00266182818740875
14.0,1.2396722641454672,0.002756154724575153
15.0,1.218258095594438,0.0029514550902886936
16.0,1.1936108301322543,0.0030918853023802857
17.0,1.1829040132481976,0.003327522734661707
18.0,1.1676144479991821,0.0032806640761296204
19.0,1.1651186112631051,0.003485906495390687
20.0,1.1581627406047639,0.003392504685888858
