x2-x1,corr,error
1.0,5.027856971267941,
2.0,3.4309087037366512,
3.0,3.2048854428930262,
4.0,2.7207799736926517,
5.0,2.5995209943790765,
6.0,2.325088588707806,
7.0,2.253918091873445,
8.0,2.06661485000661,
9.0,2.024685432888113,
10.0,1.474363556932328,0.012454190020803075
11.0,1.40878019446199,0.013781979317641515
12.0,1.340881523342532,0.0129409392358974
13.0,1.2911999299557038,0.014035210339562747
14.0,1.2397801466186764,0.013464657405588852
15.0,1.2012139488833393,0.014586530321293366
16.0,1.1607614750862891,0.01393191012040987
17.0,1.1304817547823507,0.015026858768327
18.0,1.098146730174387,0.014327092817132707
19.0,1.0741396658600508,0.015401363121916313
20.0,1.0483501971543374,0.014821627165212225
21.0,1.0293078305548617,0.015809113296716068
22.0,1.0086397481155953,0.015241123946308971
23.0,0.9936454616622843,0.016326938071668837
24.0,0.9769426221665698,0.015712549573427922
25.0,0.965533184348616,0.016774099857562286
26.0,0.9525430131347685,0.01626330848041378
27.0,0.9438915753418937,0.017368269517876497
28.0,0.9337331974408392,0.016654603664750082
29.0,0.9279812955305975,0.01786371659840368
30.0,0.9203361972648999,0.017323535415666346
31.0,0.9166525533270437,0.018383071430054552
32.0,0.9114900572525498,0.01774958021168575
