x2-x1,corr,error
1.0,5.023362913502683,
2.0,3.4275125479372193,
3.0,3.199277070249379,
4.0,2.7111796683282803,
5.0,2.589028904207222,
6.0,2.3149714468361613,
7.0,2.2411634159796847,
8.0,2.054403868211386,
9.0,2.0089427027545788,
10.0,1.4492422479308995,0.009983601127548583
11.0,1.3815523420697124,0.010948449339674277
12.0,1.311779845731175,0.0103375375328679
13.0,1.2597999735040328,0.011163561783985315
14.0,1.2061130579286767,0.010713134452109661
15.0,1.1651370722410257,0.011470831317562777
16.0,1.1225913626364863,0.011024985903710824
17.0,1.08958316269026,0.01171139840827726
18.0,1.0550939909731716,0.011315072304776906
19.0,1.028212063765332,0.011986473978522214
20.0,0.9999783548789479,0.011660420556981665
21.0,0.977791618098007,0.012254109566392094
22.0,0.9543782963022285,0.011909973755834458
23.0,0.936070847973557,0.012523857884927823
24.0,0.9166246816766126,0.012250421361628577
25.0,0.9014497523377095,0.012772396332741569
26.0,0.8852691281523444,0.012441730951080303
27.0,0.8727498606446984,0.013064676486176777
28.0,0.8591812246197311,0.012687926495811123
29.0,0.848968093928238,0.013287181735662403
30.0,0.8376490422835653,0.013013124635588617
31.0,0.8294529235172496,0.013570612284223548
32.0,0.8202211448412392,0.013250471726144006
33.0,0.8138932340276747,0.01391115989534596
34.0,0.8065063187044637,0.013641543904071608
35.0,0.8016841152013473,0.014393713012168418
36.0,0.7956444273252956,0.014110190091238017
37.0,0.7920345988702732,0.014698782777397595
38.0,0.7875378635345269,0.014388999915218192
39.0,0.785521330208026,0.015098158064506467
40.0,0.7823130420635913,0.014774410027571539
