x2-x1,corr,error
1.0,5.020760327971264,
2.0,3.426864615138828,
3.0,3.2025306476565243,
4.0,2.715527668638542,
5.0,2.5918627466919433,
6.0,2.315946484310919,
7.0,2.240463038475603,
8.0,2.0516404088524216,
9.0,2.005678622242311,
10.0,1.4334181746790786,0.008346656664443933
11.0,1.364488126337612,0.009112597952901178
12.0,1.2935436213365255,0.008675599560428219
13.0,1.2401134451637923,0.009219993815561864
14.0,1.1853598390569335,0.008925704823097349
15.0,1.143013430643829,0.009475810983762649
16.0,1.099194291952448,0.009143922968501809
17.0,1.0646375884501855,0.009620461725367777
18.0,1.0288885002454236,0.009361750432852806
19.0,1.0003077051523404,0.009786995711045292
20.0,0.9707186888140644,0.00955075970447028
21.0,0.9469121552857767,0.009979037126445814
22.0,0.9220992092264693,0.00974309194506677
23.0,0.9020610090431502,0.010188274395967624
24.0,0.8810198110070222,0.009933056117476172
25.0,0.8640465440426089,0.010343046884018495
26.0,0.8461974332017315,0.010124931246409941
27.0,0.831657866371149,0.010521729802508026
28.0,0.8163303841690928,0.010262133817698018
29.0,0.8040502696542067,0.010695583641982077
30.0,0.7907323087167445,0.010466389019654763
31.0,0.7801627651991059,0.010791751970776125
32.0,0.7688187374885181,0.01056647115369028
33.0,0.7599374152064371,0.010963911992757765
34.0,0.7502417891973313,0.010781779876063255
35.0,0.7427307929536038,0.011183436103334799
36.0,0.7345189165719874,0.011073275120393656
37.0,0.7280384288598968,0.01137699198390843
38.0,0.7210015799902777,0.011164890571914145
39.0,0.7159468353370863,0.011556126490679209
40.0,0.7100791451999885,0.011440965382377169
41.0,0.7058530911861493,0.01178334224522523
42.0,0.7010613476084019,0.011574986830469588
43.0,0.6979812350235239,0.011981315551901787
44.0,0.694079602341745,0.011806101192010558
45.0,0.6916808181908601,0.012102402579351272
46.0,0.6887880164446949,0.011951897523483405
47.0,0.6875366846487283,0.01236884868263309
48.0,0.685689452961224,0.012218176788420758
