x2-x1,corr,error
1.0,5.040947580156106,
2.0,3.4007296493707253,
3.0,3.2019443491992052,
4.0,2.692852210808799,
5.0,2.6108045742102517,
6.0,2.323901743807038,
7.0,2.2550169079707594,
8.0,2.0737637968380582,
9.0,2.0489067235896603,
10.0,1.5813214530345407,0.024424765693008967
11.0,1.534968737495949,0.030288560661726333
12.0,1.4799305923826724,0.026281750647281568
13.0,1.4501766841380734,0.031895601431513376
14.0,1.4139272376209266,0.028759685396312205
15.0,1.397155132706991,0.035135875519529826
16.0,1.372771539751467,0.030988258046865006
