x2-x1,corr,error
1.0,5.02629142190029,
2.0,3.381630742505235,
3.0,3.168767239929997,
4.0,2.673085331110508,
5.0,2.57357889220973,
6.0,2.2779395218624994,
7.0,2.1886862027243676,
8.0,2.006355584329726,
9.0,1.958887423058273,
10.0,1.4450883456559298,0.011964851936218738
11.0,1.3818968260842333,0.013423515481389514
12.0,1.314764619322907,0.012481440356814812
13.0,1.2664876018251772,0.01353790638405647
14.0,1.2156637092016842,0.012656845522816823
15.0,1.1783631362098923,0.013835633614985313
16.0,1.138469545668815,0.013081965941288529
17.0,1.1089922650719761,0.014232448667306635
18.0,1.0772275474464892,0.01342783792500411
19.0,1.0540677465840513,0.014755787145555926
20.0,1.0279047054994335,0.013959859951963156
21.0,1.0089883423243198,0.01495920268091894
22.0,0.9883287764900405,0.01408000106645339
23.0,0.9737398616409823,0.0153940940245732
24.0,0.9567315694460007,0.014585642733902709
25.0,0.9455364746512763,0.016021660310815224
26.0,0.9313229335579633,0.015302451497105818
27.0,0.9220840976177808,0.016277098934305942
28.0,0.9118320862699694,0.01546178681721269
29.0,0.9057322889463381,0.01686872517023004
30.0,0.8971703428009788,0.01606810376605188
31.0,0.8932884693536831,0.017506893044047067
32.0,0.8866621019000396,0.01645378819177637
