x2-x1,corr,error
1.0,4.423075011344633,
2.0,2.8824305623603186,
3.0,2.531560819450557,
4.0,2.150408188448792,
5.0,1.958040618280722,
6.0,1.762185629040882,
7.0,1.617302741558435,
8.0,1.5029278203713352,
9.0,1.4142838637287487,
10.0,1.3117186754642125,0.0020557844437330323
11.0,1.251721298246147,0.0020826500955804243
12.0,1.1873948935057206,0.0020280318667272807
13.0,1.1423588478817066,0.0020473443771488477
14.0,1.0934670155213413,0.0020007199311546215
15.0,1.0590702625384896,0.0019978327561569714
16.0,1.0217245534557737,0.0018890151648894066
17.0,0.9948716909799846,0.0018430417481116275
18.0,0.9648459693703672,0.0017173003009000863
19.0,0.944516232044546,0.0017277608461822636
20.0,0.9212118830074647,0.0017185782280822609
21.0,0.9052032988438228,0.001621875926433796
22.0,0.8873654036150547,0.0015448458571319938
23.0,0.8753789385110209,0.0016636015340221412
24.0,0.8613567418235671,0.0016570278917202956
25.0,0.8529562373257497,0.0015444978011275724
26.0,0.8423205535628387,0.0014624370885826586
27.0,0.8366002318458304,0.0015972343132630634
28.0,0.828978632897106,0.0016042070222317953
29.0,0.8261891538399332,0.0017098721266867536
30.0,0.8218215137773088,0.0017243269486071791
31.0,0.8214957469913126,0.001667461886001188
32.0,0.8190611681042976,0.0017174795988197566
