x2-x1,corr,error
1.0,4.409907955359743,
2.0,2.92129476536373,
3.0,2.554481660104881,
4.0,2.210399583535662,
5.0,2.0193926206495716,
6.0,1.8307249965994417,
7.0,1.7046104852431232,
8.0,1.6068173807591966,
9.0,1.5347277541500874,
10.0,1.4731110972612513,0.0023873359931818076
11.0,1.4333318220042006,0.002717303251315329
12.0,1.3876752268361765,0.0029019233586388984
13.0,1.3671356174697131,0.00285186832497642
14.0,1.3410010505808656,0.00270021911316094
15.0,1.3354760383112287,0.00317766917896142
16.0,1.3255413425588738,0.003138069948533058
