x2-x1,corr,error
1.0,4.390031456909434,
2.0,2.879490334250031,
3.0,2.525075675184079,
4.0,2.1529303032269578,
5.0,1.9567059457835652,
6.0,1.7584399069728343,
7.0,1.6219083718945284,
8.0,1.5128126834032913,
9.0,1.433525737100148,
10.0,1.334165037274711,0.002275116940321946
11.0,1.2759354587416858,0.0022000002410865922
12.0,1.2124400905526154,0.0021569509632675186
13.0,1.1693149106575609,0.002244303275305982
14.0,1.1226311986795352,0.002221562336582205
15.0,1.0904139198270981,0.002311941182019489
16.0,1.0548771605011975,0.0022117768873850217
17.0,1.0307739761283665,0.002076764232590789
18.0,1.0031674226330083,0.001809940003491648
19.0,0.9848990507401136,0.001856730398841921
20.0,0.9641693519528078,0.0019074702454007126
21.0,0.9513954663236561,0.0018605077081607592
22.0,0.9364390346800784,0.001819069721377594
23.0,0.928532454290021,0.0018715807774799596
24.0,0.9181384351176426,0.0017460242372226505
25.0,0.9137222564999334,0.001842543143927633
26.0,0.90699011561196,0.001989182511830156
27.0,0.9064206835879584,0.002219220183972548
28.0,0.9041760845739837,0.0021886675554802326
