x2-x1,corr,error
1.0,4.408941773540267,
2.0,2.8980770292761493,
3.0,2.5422033571501386,
4.0,2.17180056246975,
5.0,1.9747474605058473,
6.0,1.7867408074519127,
7.0,1.6436352098877034,
8.0,1.5279933732394804,
9.0,1.4421102527867247,
10.0,1.3546755216610236,0.0020709177938953187
11.0,1.2953667819189005,0.0019985148377320854
12.0,1.2317326313140333,0.0019191668213892035
13.0,1.1879951389049324,0.0020137848135414805
14.0,1.140754075543364,0.0019223066172193177
15.0,1.1075918253722612,0.0020541596454253476
16.0,1.0716621763735632,0.002087008063833071
17.0,1.0471439460110232,0.001977797052351303
18.0,1.0196940139280712,0.0018210095675149183
19.0,1.0009646338802058,0.0019391313713497478
20.0,0.9803264392294457,0.001982124606868364
21.0,0.9672489278527936,0.0017702722181802276
22.0,0.9519850384070648,0.0015948652254660918
23.0,0.943606033911159,0.0015467845494470318
24.0,0.9329139382564853,0.0014294403079263916
25.0,0.9284744013339515,0.0014990326604965606
26.0,0.9221310658833708,0.0016292685476253298
27.0,0.9214906802110815,0.0018911024139639653
28.0,0.919364892763946,0.0017419320993942854
