x2-x1,corr,error
1.0,4.441860782125414,
2.0,2.943763656719114,
3.0,2.581212051817923,
4.0,2.2296376805223064,
5.0,2.0309773163062577,
6.0,1.8413440077358232,
7.0,1.706817971390771,
8.0,1.5959257197672152,
9.0,1.5149420354500613,
10.0,1.426080143952276,0.0029675742128872883
11.0,1.3754590088524066,0.00319899287807851
12.0,1.3197656897983425,0.0030643442532455175
13.0,1.2859530510458275,0.003209872321730711
14.0,1.2483308221334979,0.003233717741339774
15.0,1.2266456910008365,0.003457106973751361
16.0,1.2017429145744336,0.003627014983668897
17.0,1.1908334460487102,0.0038183208917956547
18.0,1.1753949666346197,0.0036742613933261207
19.0,1.1722235694904417,0.003874236612888425
20.0,1.1650188403272104,0.0037264350982018296
