x2-x1,corr,error
1.0,4.424326802019585,
2.0,2.9440978326674183,
3.0,2.5994821184333983,
4.0,2.2404342172122864,
5.0,2.0532941129342768,
6.0,1.8729360190624549,
7.0,1.7413259843642268,
8.0,1.639714813679729,
9.0,1.5653870031132038,
10.0,1.4976090715450114,0.0022503298946949133
11.0,1.456923258878943,0.0025009674988012284
12.0,1.4108505089683567,0.0023470032218219647
13.0,1.3893948934173723,0.0021505534902931185
14.0,1.3636240084743705,0.0020035884073226545
15.0,1.357951009008222,0.0024526425098721494
16.0,1.348303602720386,0.0024737327053950897
