x2-x1,corr,error
1.0,4.411857838580429,
2.0,2.916660774503185,
3.0,2.5553754169848775,
4.0,2.19485884824914,
5.0,1.9884554824177734,
6.0,1.7922514765454023,
7.0,1.659213369245809,
8.0,1.5462013940415795,
9.0,1.4630715243983745,
10.0,1.3838659586110436,0.0019581341795733742
11.0,1.3271482708871607,0.002100219281200712
12.0,1.2659527399405954,0.002012892546514153
13.0,1.2250733869117028,0.0019858503262639216
14.0,1.1810120246167317,0.0018222839543487286
15.0,1.1516180502489735,0.0019263605100035286
16.0,1.11966618816956,0.001893302443795324
17.0,1.0995636871174848,0.0019335615118188788
18.0,1.0761653089602106,0.0017590878588313768
19.0,1.0625901830820397,0.002078724981482219
20.0,1.046718852792008,0.0022725586136433324
21.0,1.0397430214279746,0.0020292722107503195
22.0,1.0301650577265333,0.0020314038979226752
23.0,1.028222969844424,0.0023390325246793473
24.0,1.0245227781118695,0.0024996266821655697
