x2-x1,corr,error
1.0,5.271183796206076,
2.0,3.742499015266737,
3.0,3.531298386323341,
4.0,3.0002404875337483,
5.0,2.936115077692582,
6.0,2.2573286780692317,
7.0,2.019383047239267,
8.0,2.192141552094858,
9.0,2.207929008982379,
10.0,1.8177095396042835,0.03244807943500265
11.0,1.7561781521201523,0.041442022912732815
12.0,1.6909597121958364,0.038068769892716216
13.0,1.6569245788733173,0.037177110757321136
14.0,1.6293562083468265,0.03717440774150867
15.0,1.6071987756594974,0.04379650470399389
16.0,1.5822403331977428,0.04153878112042258
