x2-x1,corr,error
1.0,1.5231274559382588,
2.0,0.6231686698897266,
3.0,0.6316520032075171,
4.0,0.3695620875985757,
5.0,0.41024566978912713,
6.0,0.2478642188312518,
7.0,0.26199905887378416,
8.0,0.1858242560359187,
9.0,0.20410315891463882,
10.0,0.11114071786951789,0.003194941977370928
11.0,0.11003664038707768,0.007054562927005871
12.0,0.09470411994198169,0.0030311690056802295
13.0,0.09491999102283136,0.006759498207717776
14.0,0.08312991163403888,0.0030793447620009956
15.0,0.08547983408888501,0.0068576720691657855
16.0,0.07644242995051145,0.00298450036567899
