x2-x1,corr,error
1.0,4.982783589947495,
2.0,3.201574243155616,
3.0,3.063554588697409,
4.0,2.5349110664075334,
5.0,2.499348194238263,
6.0,2.147514982033167,
7.0,2.0841825983197753,
8.0,1.880385301977528,
9.0,1.8623478094788595,
10.0,1.4133972184698342,0.02255663400336207
11.0,1.3690477320738128,0.02983562519354984
12.0,1.3095616008880957,0.023573713369352756
13.0,1.2804268784722461,0.030706538196266647
14.0,1.2406933070487187,0.024914329335875084
15.0,1.2244059022345282,0.03377390758025751
16.0,1.1949631640205165,0.02711080539990662
