x2-x1,corr,error
1.0,5.0386479612981665,
2.0,3.52824050533874,
3.0,3.251816212171996,
4.0,2.785215489936692,
5.0,2.6544898199153937,
6.0,2.372786511082514,
7.0,2.2755218330422617,
8.0,2.095518144152595,
9.0,2.0389867853846937,
10.0,1.4596340099565472,0.013452924580273773
11.0,1.3877201628122164,0.014763872974223996
12.0,1.317318709575507,0.014042798922842261
13.0,1.2643573024876857,0.015138855021446072
14.0,1.212162312989397,0.014745788959401675
15.0,1.172366184595501,0.01596589348377442
16.0,1.132190034101691,0.015456453284611435
17.0,1.1014771027211876,0.01649409575806523
18.0,1.0701697859627892,0.015965378138954232
19.0,1.0467162099060061,0.017082393452053923
20.0,1.0221785957613108,0.016647238090968745
21.0,1.0038222883392651,0.017531161639497556
22.0,0.9846432954036789,0.017053407224996927
23.0,0.9708797899555115,0.01805353136475335
24.0,0.9559280469944653,0.01758008368880849
25.0,0.9459623010449076,0.0185096505911365
26.0,0.9347728665107048,0.01822983317252181
27.0,0.9276739140940646,0.019212706525904014
28.0,0.919443003235629,0.018799676283483297
29.0,0.9152411173307058,0.01996058379035933
30.0,0.909431115488382,0.01958380280176621
31.0,0.9074112455202671,0.020556565332087474
32.0,0.9040984330785223,0.02008319183370261
